,Season,Rk,Team,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%,TOV%,DRB%,FT/FGA,Arena,Attendance
976,2013,16,Dallas Mavericks,29.5,39,43,-0.60,0.36,-0.24,105.9,106.5,94.1,.242,.236,.544,.506,13.0,21.8,.192,.492,13.3,73.1,.227,American Airlines Center,"821,490"
977,2013,17,Boston Celtics,29.1,40,41,-0.22,-0.40,-0.62,103.1,103.3,91.7,.263,.215,.542,.503,14.1,20.1,.204,.482,14.2,73.3,.216,TD Garden,"744,960"
978,2013,18,Milwaukee Bucks,26.4,37,45,-1.50,-0.33,-1.83,103.6,105.2,94.7,.236,.232,.510,.476,12.7,27.9,.174,.492,14.4,71.3,.201,BMO Harris Bradley Center,"616,469"
979,2013,19,Minnesota Timberwolves,26.4,34,48,-2.37,0.54,-1.83,102.9,105.4,92.8,.305,.220,.516,.473,13.8,27.4,.226,.511,15.0,74.0,.187,Target Center,"669,956"
980,2013,20,Toronto Raptors,25.4,37,45,-1.48,-0.48,-1.96,105.9,107.5,90.4,.274,.249,.532,.488,13.0,25.5,.216,.500,13.6,73.4,.247,Air Canada Centre,"743,936"
981,2013,21,Portland Trail Blazers,24.4,32,50,-3.17,0.65,-2.53,105.8,109.2,91.4,.250,.284,.536,.498,13.9,25.3,.194,.512,12.5,73.3,.189,Rose Garden Arena,"813,012"
982,2013,22,Washington Wizards,25.4,33,49,-2.54,-0.25,-2.78,100.2,103.0,92.2,.261,.223,.512,.475,14.2,24.6,.191,.483,13.7,74.6,.206,Verizon Center,"670,070"
983,2013,23,New Orleans Hornets,24.0,30,52,-3.87,0.75,-3.12,105.7,110.1,88.5,.248,.224,.528,.489,14.0,29.2,.193,.520,13.1,74.4,.208,New Orleans Arena,"565,930"
984,2013,24,Philadelphia 76ers,25.2,31,51,-3.34,-0.17,-3.51,102.0,105.7,91.0,.200,.209,.509,.481,12.5,24.9,.146,.495,13.7,73.4,.200,Wells Fargo Center,"685,412"
985,2013,25,Sacramento Kings,25.6,28,54,-4.88,0.62,-4.26,106.2,111.4,93.6,.271,.243,.532,.491,13.4,26.6,.208,.517,13.6,71.0,.227,Sleep Train Arena,"563,743"
986,2013,26,Detroit Pistons,25.3,29,53,-3.99,-0.34,-4.33,103.8,108.1,90.8,.282,.217,.521,.487,14.3,28.3,.197,.505,13.1,73.0,.209,The Palace of Auburn Hills,"606,094"
987,2013,27,Cleveland Cavaliers,24.1,28,54,-4.68,-0.19,-4.87,104.3,109.4,92.3,.265,.229,.514,.473,13.0,28.1,.200,.523,14.4,72.6,.225,Quicken Loans Arena,"663,882"
988,2013,28,Phoenix Suns,26.9,23,59,-6.46,0.71,-5.75,101.2,108.1,93.4,.234,.210,.512,.477,14.3,27.0,.174,.512,14.2,71.9,.208,US Airways Center,"632,913"
989,2013,29,Orlando Magic,24.6,22,60,-6.99,-0.14,-7.12,101.6,109.1,92.2,.197,.223,.514,.485,13.7,25.4,.149,.508,11.8,74.6,.195,Amway Center,"722,716"
990,2013,30,Charlotte Bobcats,24.4,17,65,-9.23,-0.06,-9.29,101.5,111.5,91.5,.310,.210,.507,.460,13.2,25.7,.233,.524,13.2,71.1,.197,Time Warner Cable Arena,"628,293"
991,2013,,League Average,26.7,41,41,0.00,0.00,0.00,105.9,105.9,92.0,.270,.243,.535,.496,13.7,26.5,.204,.496,13.7,73.5,.204,,"710,653"
992,2014,,,,,,,,,,,,,,,,,,,,,,,,
993,2014,1,San Antonio Spurs,28.9,61,21,7.72,0.28,8.00,110.5,102.4,95.0,.240,.257,.571,.537,13.5,22.7,.188,.482,12.8,76.4,.184,AT&T Center,"755,031"
994,2014,2,Los Angeles Clippers,28.1,59,23,6.98,0.30,7.27,112.1,104.8,95.9,.353,.291,.567,.526,12.7,25.0,.258,.484,13.8,72.5,.222,STAPLES Center,"787,692"
995,2014,3,Oklahoma City Thunder,26.2,58,24,6.34,0.32,6.66,110.5,103.9,95.4,.303,.271,.566,.520,14.0,26.5,.244,.488,13.9,75.6,.221,Chesapeake Energy Arena,"746,323"
996,2014,4,Golden State Warriors,26.3,54,28,4.80,0.34,5.15,107.5,102.6,96.2,.247,.291,.550,.517,13.8,25.1,.186,.477,13.6,76.3,.224,Oracle Arena,"803,436"
997,2014,5,Houston Rockets,25.4,53,29,4.56,0.50,5.06,111.0,106.3,96.3,.386,.330,.571,.531,14.6,27.4,.275,.489,12.5,74.1,.193,Toyota Center,"743,082"
998,2014,6,Portland Trail Blazers,25.8,52,30,3.99,0.45,4.44,111.5,107.4,94.9,.270,.290,.548,.504,12.4,28.0,.220,.488,11.0,74.7,.194,Moda Center,"809,612"
999,2014,7,Miami Heat,30.6,54,28,4.76,-0.61,4.15,110.9,105.8,91.2,.300,.292,.590,.554,14.6,20.6,.228,.511,15.8,73.0,.212,AmericanAirlines Arena,"811,036"
1000,2014,8,Indiana Pacers,27.2,54,28,4.40,-0.77,3.63,104.1,99.3,92.5,.290,.235,.535,.490,14.3,24.9,.226,.460,12.9,76.8,.197,Bankers Life Fieldhouse,"717,542"
1001,2014,9,Minnesota Timberwolves,26.3,48,34,2.67,0.43,3.10,108.9,106.2,97.3,.321,.245,.535,.486,12.2,27.4,.249,.518,14.8,74.4,.177,Target Center,"597,157"
1002,2014,10,Phoenix Suns,26.2,48,34,2.63,0.39,3.02,109.5,106.7,95.8,.293,.300,.558,.519,14.0,26.4,.222,.496,13.9,73.7,.237,US Airways Center,"650,739"
1003,2014,11,Dallas Mavericks,30.6,48,34,2.40,0.50,2.91,111.2,108.7,93.5,.253,.274,.564,.526,12.7,24.6,.201,.515,14.8,72.7,.229,American Airlines Center,"817,982"
1004,2014,12,Toronto Raptors,25.6,50,32,3.24,-0.69,2.55,108.8,105.3,91.8,.306,.285,.545,.498,13.2,27.2,.239,.493,14.1,74.9,.237,Air Canada Centre,"748,339"
1005,2014,13,Memphis Grizzlies,28.5,46,36,1.57,0.61,2.18,106.3,104.6,89.9,.248,.171,.529,.494,13.1,28.3,.184,.497,13.8,75.7,.199,FedEx Forum,"685,458"
1006,2014,14,Chicago Bulls,28.6,47,35,1.85,-0.66,1.20,102.5,100.5,90.2,.290,.222,.518,.471,14.2,27.2,.226,.471,13.7,75.4,.189,United Center,"890,370"
1007,2014,15,Washington Wizards,26.3,45,37,1.27,-0.79,0.48,106.0,104.6,93.2,.248,.246,.538,.506,13.6,25.2,.181,.504,15.0,75.7,.220,Verizon Center,"698,068"
1008,2014,16,Atlanta Hawks,27.5,40,42,-0.48,-0.40,-0.88,105.9,106.4,94.6,.266,.316,.554,.515,14.3,21.0,.208,.510,14.0,74.4,.196,Philips Arena,"587,927"
1009,2014,17,Charlotte Bobcats,25.5,40,42,-0.22,-0.67,-0.89,103.6,103.8,92.4,.297,.219,.522,.481,11.7,21.9,.219,.491,12.6,77.6,.183,Time Warner Cable Arena,"636,268"
1010,2014,18,Denver Nuggets,26.0,35,47,-2.15,0.75,-1.40,106.0,108.2,98.1,.306,.278,.536,.497,14.0,27.5,.222,.500,12.8,74.5,.233,Pepsi Center,"692,898"
1011,2014,19,New York Knicks,28.3,39,43,-0.79,-0.61,-1.40,108.3,109.1,90.3,.248,.302,.541,.505,12.5,25.1,.189,.514,14.0,74.3,.245,Madison Square Garden (IV),"812,292"
1012,2014,20,Brooklyn Nets,30.0,38,44,-1.00,-0.58,-1.58,106.7,107.7,91.4,.313,.301,.555,.514,14.1,21.7,.236,.509,14.9,72.3,.236,Barclays Center,"707,331"
1013,2014,21,New Orleans Pelicans,24.3,33,49,-2.71,0.73,-1.98,107.2,110.1,92.2,.286,.193,.537,.495,12.9,26.9,.220,.515,13.6,73.8,.249,Smoothie King Center,"672,029"
1014,2014,22,Sacramento Kings,24.9,33,49,-2.90,0.82,-2.08,105.7,108.8,94.4,.331,.218,.532,.484,13.9,27.8,.251,.512,12.7,76.6,.234,Sleep Train Arena,"667,949"
1015,2014,23,Cleveland Cavaliers,24.9,32,50,-3.29,-0.57,-3.86,104.2,107.7,93.1,.268,.236,.518,.479,13.0,27.2,.201,.508,13.0,75.8,.199,Quicken Loans Arena,"710,522"
1016,2014,24,Detroit Pistons,24.7,31,51,-3.66,-0.48,-4.13,105.9,109.7,94.9,.296,.222,.514,.482,12.9,31.4,.199,.520,13.8,73.4,.218,The Palace of Auburn Hills,"616,005"
1017,2014,25,Boston Celtics,25.4,28,54,-4.46,-0.51,-4.97,102.9,107.7,93.3,.248,.251,.517,.477,14.2,27.4,.193,.505,13.4,74.2,.227,TD Garden,"742,400"
1018,2014,26,Los Angeles Lakers,26.8,25,57,-6.29,0.96,-5.33,104.2,110.6,98.7,.263,.291,.542,.505,13.7,20.2,.199,.513,12.4,71.0,.192,STAPLES Center,"771,974"
1019,2014,27,Orlando Magic,24.6,26,56,-5.44,-0.44,-5.88,101.7,107.4,93.6,.253,.235,.525,.487,13.9,22.4,.193,.504,13.0,75.5,.211,Amway Center,"666,046"
1020,2014,28,Utah Jazz,24.5,22,60,-7.17,0.91,-6.27,103.5,111.3,91.4,.271,.237,.523,.484,13.9,25.5,.202,.518,12.1,74.5,.227,EnergySolutions Arena,"745,203"
1021,2014,29,Milwaukee Bucks,24.7,20,62,-8.18,-0.23,-8.41,103.0,111.8,91.8,.274,.231,.519,.479,14.1,27.1,.204,.520,13.2,71.4,.225,BMO Harris Bradley Center,"552,067"
1022,2014,30,Philadelphia 76ers,23.4,16,66,-10.45,-0.21,-10.66,99.4,109.9,99.2,.268,.258,.510,.475,14.8,24.8,.190,.524,14.9,72.4,.244,Wells Fargo Center,"568,632"
1023,2014,,League Average,26.6,41,41,0.00,0.00,0.00,106.7,106.7,93.9,.284,.259,.541,.501,13.6,25.5,.215,.501,13.6,74.5,.215,,"713,714"
1024,2015,,,,,,,,,,,,,,,,,,,,,,,,
1025,2015,1,Golden State Warriors,26.6,65,17,10.10,-0.09,10.01,111.6,101.4,98.3,.239,.311,.571,.540,13.1,24.1,.184,.470,14.3,74.5,.217,Oracle Arena,"803,436"
1026,2015,2,Los Angeles Clippers,28.8,58,24,6.59,0.22,6.80,112.4,105.5,94.7,.303,.322,.565,.533,11.6,22.8,.215,.493,13.2,75.7,.231,STAPLES Center,"785,892"
1027,2015,3,San Antonio Spurs,29.8,58,24,6.20,0.14,6.34,108.5,102.0,93.8,.256,.269,.555,.517,13.1,23.4,.200,.484,13.3,77.3,.190,AT&T Center,"762,855"
1028,2015,4,Atlanta Hawks,27.8,56,26,5.43,-0.68,4.75,108.9,103.1,93.9,.259,.321,.563,.527,13.5,21.4,.201,.492,14.9,73.4,.185,Philips Arena,"713,909"
1029,2015,5,Portland Trail Blazers,27.0,53,29,4.23,0.18,4.41,108.2,103.7,94.2,.225,.316,.544,.508,12.6,24.2,.180,.476,11.3,76.2,.182,Moda Center,"798,368"
1030,2015,6,Cleveland Cavaliers,26.9,53,29,4.48,-0.40,4.08,111.1,106.3,92.3,.287,.334,.557,.520,13.4,26.8,.216,.502,12.6,74.7,.177,Quicken Loans Arena,"843,042"
1031,2015,7,Houston Rockets,27.6,50,32,3.44,0.38,3.82,107.0,103.4,96.5,.312,.392,.548,.512,15.0,26.8,.223,.486,14.6,72.9,.208,Toyota Center,"747,412"
1032,2015,8,Memphis Grizzlies,29.6,50,32,3.24,0.38,3.62,105.7,102.2,92.0,.276,.184,.531,.489,12.6,24.7,.214,.492,14.5,75.3,.183,FedEx Forum,"710,502"
1033,2015,9,Dallas Mavericks,29.9,49,33,2.90,0.46,3.36,109.5,106.4,95.2,.262,.296,.550,.515,11.9,23.6,.197,.503,14.7,72.2,.204,American Airlines Center,"827,702"
1034,2015,10,Chicago Bulls,28.8,50,32,3.00,-0.46,2.54,107.5,104.3,92.8,.304,.269,.536,.489,12.9,27.0,.238,.473,11.3,74.4,.182,United Center,"886,612"
1035,2015,11,Oklahoma City Thunder,25.4,47,35,2.18,0.28,2.47,107.8,105.5,95.7,.284,.262,.532,.492,13.1,28.9,.214,.489,12.4,75.6,.213,Chesapeake Energy Arena,"746,323"
1036,2015,12,Toronto Raptors,26.1,49,33,3.07,-0.62,2.45,111.0,107.7,92.8,.295,.302,.553,.508,12.0,25.6,.232,.506,13.4,73.3,.208,Air Canada Centre,"809,824"
1037,2015,13,New Orleans Pelicans,25.3,43,39,0.79,0.34,1.13,108.2,107.3,91.4,.263,.233,.537,.501,12.5,27.1,.198,.496,11.7,75.1,.195,Smoothie King Center,"683,757"
1038,2015,14,Utah Jazz,23.4,42,40,0.22,0.49,0.71,105.1,104.9,90.4,.297,.274,.531,.494,14.6,29.1,.214,.491,12.8,76.3,.199,EnergySolutions Arena,"772,059"
1039,2015,15,Washington Wizards,28.6,43,39,0.72,-0.55,0.17,103.7,103.0,93.7,.259,.203,.534,.499,14.0,24.9,.192,.481,12.9,77.3,.210,Verizon Center,"747,796"
1040,2015,16,Milwaukee Bucks,24.6,42,40,0.43,-0.52,-0.09,102.7,102.2,94.1,.258,.223,.536,.499,15.5,25.4,.195,.487,15.9,73.3,.221,BMO Harris Bradley Center,"593,910"
1041,2015,17,Indiana Pacers,28.3,42,40,0.28,-0.51,-0.23,103.5,103.2,93.2,.266,.255,.523,.484,13.1,24.0,.201,.478,12.0,77.9,.217,Bankers Life Fieldhouse,"691,434"
1042,2015,18,Phoenix Suns,25.7,38,44,-0.90,0.52,-0.38,105.3,106.2,96.3,.251,.291,.537,.501,13.7,24.5,.191,.497,14.0,73.5,.221,US Airways Center,"693,862"
1043,2015,19,Boston Celtics,25.0,41,41,0.16,-0.56,-0.40,104.7,104.5,95.8,.233,.280,.523,.489,12.5,24.7,.176,.494,13.7,75.0,.208,TD Garden,"721,350"
1044,2015,20,Detroit Pistons,25.9,38,44,-1.00,-0.39,-1.39,105.3,106.4,92.8,.261,.290,.515,.482,12.3,27.7,.184,.502,13.2,75.0,.192,The Palace of Auburn Hills,"625,917"
1045,2015,21,Miami Heat,28.5,33,49,-2.60,-0.32,-2.92,103.9,106.7,90.9,.306,.262,.540,.500,14.5,23.2,.227,.505,14.2,73.4,.213,AmericanAirlines Arena,"808,223"
1046,2015,22,Denver Nuggets,26.4,31,51,-3.55,0.48,-3.07,104.5,108.2,96.1,.278,.284,.518,.479,12.7,26.6,.204,.504,13.0,74.7,.239,Pepsi Center,"602,707"
1047,2015,23,Sacramento Kings,26.0,31,51,-3.71,0.64,-3.07,105.3,109.2,95.4,.363,.204,.542,.490,14.8,26.5,.276,.507,11.8,75.2,.200,Sleep Train Arena,"680,049"
1048,2015,24,Brooklyn Nets,28.6,33,49,-2.88,-0.25,-3.13,104.4,107.4,92.7,.267,.240,.529,.491,13.0,23.9,.200,.506,12.9,73.7,.185,Barclays Center,"698,529"
1049,2015,25,Charlotte Hornets,26.0,32,50,-3.17,-0.27,-3.44,100.1,103.5,93.0,.269,.226,.498,.456,11.2,22.1,.202,.487,12.0,79.3,.188,Time Warner Cable Arena,"704,886"
1050,2015,26,Orlando Magic,24.3,25,57,-5.72,-0.15,-5.87,101.6,107.7,93.8,.230,.235,.524,.494,14.0,23.1,.168,.514,13.6,76.0,.210,Amway Center,"688,194"
1051,2015,27,Los Angeles Lakers,27.0,23,59,-6.84,0.67,-6.17,103.4,110.6,94.0,.276,.220,.513,.473,12.1,25.4,.204,.518,12.1,76.3,.231,STAPLES Center,"768,244"
1052,2015,28,Minnesota Timberwolves,24.4,19,63,-8.79,0.79,-8.00,102.9,112.2,94.4,.309,.179,.517,.468,13.7,26.6,.240,.537,13.9,71.6,.187,Target Center,"595,652"
1053,2015,29,Philadelphia 76ers,23.2,18,64,-8.98,-0.07,-9.04,95.5,104.8,95.7,.288,.319,.494,.459,16.0,25.5,.195,.497,15.2,73.0,.225,Wells Fargo Center,"571,572"
1054,2015,30,New York Knicks,26.9,17,65,-9.32,-0.18,-9.50,99.9,110.0,91.2,.234,.240,.508,.470,14.0,24.5,.180,.512,13.3,73.1,.234,Madison Square Garden (IV),"812,292"
1055,2015,,League Average,26.8,41,41,0.00,0.00,0.00,105.6,105.6,93.9,.273,.268,.534,.496,13.3,25.1,.205,.496,13.3,74.9,.205,,"729,877"
1056,2016,,,,,,,,,,,,,,,,,,,,,,,,
1057,2016,1,Golden State Warriors,27.4,65,17,10.76,-0.38,10.38,114.5,103.8,99.3,.250,.362,.593,.563,13.5,23.5,.191,.479,12.6,76.0,.208,Oracle Arena,"803,436"
1058,2016,2,San Antonio Spurs,30.3,67,15,10.63,-0.36,10.28,110.3,99.0,93.8,.246,.223,.564,.526,12.4,23.0,.197,.477,14.1,79.1,.182,AT&T Center,"756,445"
1059,2016,3,Oklahoma City Thunder,25.8,59,23,7.28,-0.19,7.09,113.1,105.6,96.7,.292,.275,.565,.524,14.0,31.1,.228,.484,11.7,76.0,.205,Chesapeake Energy Arena,"746,323"
1060,2016,4,Cleveland Cavaliers,28.1,57,25,6.00,-0.55,5.45,110.9,104.5,93.3,.259,.352,.558,.524,12.7,25.1,.194,.496,12.6,78.5,.205,Quicken Loans Arena,"843,042"
1061,2016,5,Los Angeles Clippers,29.7,53,29,4.28,-0.15,4.13,108.3,103.8,95.8,.318,.324,.556,.524,12.1,20.1,.220,.480,13.8,73.8,.222,STAPLES Center,"786,910"
1062,2016,6,Toronto Raptors,26.3,53,29,4.50,-0.42,4.08,110.0,105.2,92.9,.328,.287,.552,.504,12.3,24.6,.255,.498,12.7,77.7,.201,Air Canada Centre,"812,863"
1063,2016,7,Atlanta Hawks,28.2,51,31,3.61,-0.12,3.49,105.1,101.4,97.1,.237,.336,.552,.516,13.8,19.1,.185,.480,14.4,74.6,.194,Philips Arena,"690,150"
1064,2016,8,Boston Celtics,25.2,50,32,3.21,-0.37,2.84,106.8,103.6,98.5,.264,.293,.531,.488,12.1,25.1,.208,.487,14.6,74.6,.231,TD Garden,"749,076"
1065,2016,9,Charlotte Hornets,26.0,49,33,2.72,-0.36,2.36,107.1,104.3,95.7,.280,.348,.545,.502,11.7,20.0,.222,.496,12.5,79.8,.191,Time Warner Cable Arena,"716,894"
1066,2016,10,Utah Jazz,24.2,46,36,1.79,0.05,1.84,105.9,103.9,91.0,.286,.297,.540,.501,14.2,25.9,.213,.495,13.5,77.7,.210,Vivint Smart Home Arena,"791,489"
1067,2016,11,Indiana Pacers,26.9,46,36,1.71,-0.09,1.62,104.6,102.9,96.6,.268,.270,.536,.497,13.5,23.4,.205,.489,14.3,76.0,.205,Bankers Life Fieldhouse,"690,733"
1068,2016,12,Miami Heat,28.4,46,36,1.65,-0.14,1.50,106.1,104.4,93.6,.282,.221,.545,.508,13.3,23.8,.210,.485,12.1,77.8,.196,AmericanAirlines Arena,"809,350"
1069,2016,13,Portland Trail Blazers,24.3,43,39,0.83,0.15,0.98,108.8,108.0,96.0,.268,.332,.548,.511,13.2,25.9,.202,.503,12.1,76.2,.225,Moda Center,"794,085"
1070,2016,14,Detroit Pistons,25.0,43,39,0.61,-0.18,0.43,106.1,105.5,95.1,.296,.303,.522,.491,12.2,27.0,.197,.504,12.5,79.3,.196,The Palace of Auburn Hills,"677,138"
1071,2016,15,Houston Rockets,27.8,42,40,0.20,0.14,0.34,108.3,108.1,97.6,.352,.370,.553,.516,14.2,25.7,.244,.516,14.7,72.8,.219,Toyota Center,"737,244"
1072,2016,16,Dallas Mavericks,30.3,40,42,-0.30,0.29,-0.02,106.7,107.0,94.3,.265,.339,.544,.502,12.0,20.6,.211,.504,12.8,76.2,.198,American Airlines Center,"825,901"
1073,2016,17,Washington Wizards,27.3,40,42,-0.50,0.00,-0.50,105.3,105.8,98.5,.263,.282,.544,.511,13.1,20.6,.192,.515,14.6,77.7,.218,Verizon Center,"725,426"
1074,2016,18,Chicago Bulls,27.6,37,45,-1.48,0.01,-1.46,105.0,106.5,95.7,.240,.245,.526,.487,12.6,24.5,.189,.485,10.7,74.9,.182,United Center,"894,659"
1075,2016,19,Orlando Magic,23.9,36,46,-1.62,-0.06,-1.68,105.1,106.8,96.0,.232,.255,.533,.500,12.8,23.1,.175,.513,13.8,76.5,.215,Amway Center,"719,275"
1076,2016,20,Memphis Grizzlies,30.5,35,47,-2.24,0.11,-2.14,105.4,107.8,93.3,.295,.222,.524,.477,12.3,25.3,.231,.518,15.2,75.1,.251,FedEx Forum,"701,894"
1077,2016,21,Sacramento Kings,26.6,34,48,-2.48,0.16,-2.32,106.0,108.4,100.0,.295,.260,.546,.510,14.2,23.9,.214,.521,14.0,74.9,.202,Sleep Train Arena,"707,526"
1078,2016,22,New York Knicks,27.2,33,49,-2.73,0.00,-2.74,104.6,107.6,93.4,.255,.256,.527,.483,12.6,23.7,.205,.487,10.5,75.8,.204,Madison Square Garden (IV),"812,292"
1079,2016,23,Denver Nuggets,24.7,33,49,-3.10,0.29,-2.81,105.6,108.8,95.7,.282,.277,.531,.489,13.2,25.8,.216,.515,12.6,77.3,.216,Pepsi Center,"577,898"
1080,2016,24,Minnesota Timberwolves,24.6,31,51,-3.54,0.15,-3.38,106.5,110.1,95.2,.332,.202,.549,.498,13.9,24.3,.263,.524,13.6,74.7,.200,Target Center,"581,178"
1081,2016,25,New Orleans Pelicans,26.6,31,51,-3.79,0.24,-3.56,105.6,109.5,96.8,.259,.277,.537,.498,12.3,21.2,.201,.523,12.7,78.8,.225,Smoothie King Center,"688,549"
1082,2016,26,Milwaukee Bucks,23.5,29,53,-4.18,0.20,-3.98,104.3,108.7,94.2,.276,.189,.537,.499,14.2,24.9,.207,.510,14.2,73.1,.221,BMO Harris Bradley Center,"621,808"
1083,2016,27,Phoenix Suns,26.0,24,58,-6.66,0.34,-6.32,102.2,109.0,98.5,.271,.302,.526,.487,15.2,25.4,.204,.523,13.5,77.1,.237,Talking Stick Resort Arena,"701,405"
1084,2016,28,Brooklyn Nets,26.9,22,60,-7.35,0.24,-7.12,103.2,110.9,95.2,.246,.218,.527,.492,13.6,24.1,.186,.534,13.1,75.7,.176,Barclays Center,"620,142"
1085,2016,29,Los Angeles Lakers,26.5,17,65,-9.56,0.64,-8.92,101.6,111.6,95.6,.292,.290,.509,.460,12.5,23.1,.228,.523,11.6,74.7,.202,STAPLES Center,"778,877"
1086,2016,30,Philadelphia 76ers,23.3,16,66,-10.23,0.31,-9.92,98.8,109.2,97.9,.269,.327,.519,.487,14.8,20.6,.186,.510,13.5,74.0,.240,The Center,"614,650"
1087,2016,,League Average,26.8,41,41,0.00,0.00,0.00,106.4,106.4,95.8,.276,.285,.541,.502,13.2,23.8,.209,.502,13.2,76.2,.209,,"732,555"
